,Lintang (deg),Bujur (deg),Tanggal (dd/mm/yyy),Tingkat Kepercayaan (%),Kecamatan,Kabupaten,Provinsi
7471,-0.159331,102.397499,2015-04-11,75.0,Kuala Kampar,Pelalawan,Riau
7472,-0.160637,102.38842,2015-04-11,35.0,Kuala Kampar,Pelalawan,Riau
7473,-0.146865,102.416916,2015-04-11,47.0,Kuala Kampar,Pelalawan,Riau
7474,0.659514,102.91465,2015-04-11,59.0,Kuala Kampar,Pelalawan,Riau
7475,0.737866,102.30005600000001,2015-04-11,30.0,Kuala Kampar,Pelalawan,Riau
7487,-0.159916,102.39834599999999,2015-04-13,52.0,Kuala Kampar,Pelalawan,Riau
7488,0.882969,103.454567,2015-04-13,68.0,Kuala Kampar,Pelalawan,Riau
7532,0.293136,102.488091,2015-04-20,43.0,Kuala Kampar,Pelalawan,Riau
7577,-0.157654,102.404808,2015-04-22,45.0,Kuala Kampar,Pelalawan,Riau
7604,0.423525,102.196663,2015-04-04,57.0,Bunut,Pelalawan,Riau
7605,0.297582,102.30999,2015-04-04,67.0,Bunut,Pelalawan,Riau
7606,0.231994,102.56373599999999,2015-04-04,61.0,Kuala Kampar,Pelalawan,Riau
7608,-0.06787,101.90924100000001,2015-04-04,48.0,Pangkalan Kuras,Pelalawan,Riau
7609,-0.152372,102.415215,2015-04-04,53.0,Kuala Kampar,Pelalawan,Riau
7625,0.42804200000000003,102.179192,2015-04-06,54.0,Bunut,Pelalawan,Riau
7626,0.276597,102.963951,2015-04-06,73.0,Bunut,Pelalawan,Riau
7654,0.057162,101.836647,2015-04-18,35.0,Pangkalan Kuras,Pelalawan,Riau
7655,-0.048777,102.006348,2015-04-18,42.0,Pangkalan Kuras,Pelalawan,Riau
7656,-0.050791,102.019981,2015-04-18,55.0,Pangkalan Kuras,Pelalawan,Riau
7657,-0.05280700000000002,102.03362299999999,2015-04-18,30.0,Pangkalan Kuras,Pelalawan,Riau
7658,-0.067313,101.90711999999999,2015-04-18,45.0,Pangkalan Kuras,Pelalawan,Riau
7661,-0.113363,101.60125,2015-04-18,35.0,Langgam,Pelalawan,Riau
7662,-0.11527899999999999,101.614006,2015-04-18,39.0,Langgam,Pelalawan,Riau
7706,0.423383,102.189392,2015-04-20,51.0,Bunut,Pelalawan,Riau
7707,0.306489,102.303299,2015-04-20,57.0,Bunut,Pelalawan,Riau
7708,0.305116,102.31268299999999,2015-04-20,42.0,Bunut,Pelalawan,Riau
7709,0.16128900000000002,102.902283,2015-04-20,38.0,Bunut,Pelalawan,Riau
7710,0.159814,102.912216,2015-04-20,48.0,Bunut,Pelalawan,Riau
7711,0.127031,102.93802600000001,2015-04-20,34.0,Bunut,Pelalawan,Riau
7712,0.251164,102.051903,2015-04-20,58.0,Bunut,Pelalawan,Riau
7713,0.188861,101.849213,2015-04-20,41.0,Langgam,Pelalawan,Riau
7714,0.11964200000000001,102.321709,2015-04-20,67.0,Kuala Kampar,Pelalawan,Riau
7715,0.11826199999999999,102.331154,2015-04-20,58.0,Kuala Kampar,Pelalawan,Riau
7722,-0.152359,102.406036,2015-04-20,49.0,Kuala Kampar,Pelalawan,Riau
7723,-0.15378,102.415565,2015-04-20,48.0,Kuala Kampar,Pelalawan,Riau
7746,0.427704,102.181702,2015-04-29,68.0,Bunut,Pelalawan,Riau
7747,0.296193,102.447502,2015-04-29,14.0,Kuala Kampar,Pelalawan,Riau
7748,0.241711,102.378807,2015-04-29,54.0,Kuala Kampar,Pelalawan,Riau
7749,0.044273,101.910767,2015-04-29,57.0,Pangkalan Kuras,Pelalawan,Riau
7750,0.012695,101.87287099999999,2015-04-29,40.0,Pangkalan Kuras,Pelalawan,Riau
7752,-0.156907,102.396835,2015-04-29,27.0,Kuala Kampar,Pelalawan,Riau
7753,0.0,102.40799999999999,2015-04-03,28.0,Kuala Kampar,Pelalawan,Riau
7768,0.0,101.81700000000001,2015-04-04,56.0,Pangkalan Kuras,Pelalawan,Riau
7850,-0.157648,102.39299999999999,2015-04-20,42.0,Kuala Kampar,Pelalawan,Riau
7851,0.7181529999999999,104.26299999999999,2015-04-20,69.0,Kuala Kampar,Pelalawan,Riau
7852,0.73485,102.29799999999999,2015-04-20,41.0,Kuala Kampar,Pelalawan,Riau
7853,0.0,101.67,2015-04-20,59.0,Langgam,Pelalawan,Riau
7865,0.24696700000000002,102.38600000000001,2015-04-22,19.0,Kuala Kampar,Pelalawan,Riau
7880,-0.186405,101.88072199999999,2016-04-01,47.0,Pangkalan Kuras,Pelalawan,Riau
7884,-0.100111,101.933861,2016-04-01,62.0,Pangkalan Kuras,Pelalawan,Riau
7885,0.130519,101.881523,2016-04-01,60.0,Langgam,Pelalawan,Riau
7886,0.44710500000000003,103.256294,2016-04-01,75.0,Kuala Kampar,Pelalawan,Riau
7887,0.502663,103.003273,2016-04-01,64.0,Kuala Kampar,Pelalawan,Riau
7888,0.623351,103.20491,2016-04-01,46.0,Kuala Kampar,Pelalawan,Riau
7889,0.477336,102.038857,2016-04-01,41.0,Bunut,Pelalawan,Riau
7890,0.521385,102.04257199999999,2016-04-01,26.0,Bunut,Pelalawan,Riau
7922,-0.186406,101.88072199999999,2016-04-01,47.0,Pangkalan Kuras,Pelalawan,Riau
7926,-0.10011,101.933861,2016-04-01,62.0,Pangkalan Kuras,Pelalawan,Riau
7927,0.130519,101.881516,2016-04-01,60.0,Langgam,Pelalawan,Riau
7928,0.44710500000000003,103.256294,2016-04-01,75.0,Kuala Kampar,Pelalawan,Riau
7929,0.5026619999999999,103.003273,2016-04-01,64.0,Kuala Kampar,Pelalawan,Riau
7930,0.623351,103.20491,2016-04-01,46.0,Kuala Kampar,Pelalawan,Riau
7931,0.477336,102.038849,2016-04-01,41.0,Bunut,Pelalawan,Riau
7932,0.521385,102.04257199999999,2016-04-01,26.0,Bunut,Pelalawan,Riau
7977,0.45678199999999997,103.26100000000001,2016-04-01,78.0,Kuala Kampar,Pelalawan,Riau
7978,0.375514,102.28299999999999,2016-04-01,38.0,Bunut,Pelalawan,Riau
7979,0.505367,103.006,2016-04-01,72.0,Kuala Kampar,Pelalawan,Riau
7980,0.462434,102.27600000000001,2016-04-01,46.0,Bunut,Pelalawan,Riau
7981,0.459301,102.255,2016-04-01,73.0,Bunut,Pelalawan,Riau
7982,0.4582560000000001,102.24799999999999,2016-04-01,73.0,Bunut,Pelalawan,Riau
7983,0.624379,103.213,2016-04-01,54.0,Kuala Kampar,Pelalawan,Riau
8061,0.33931500000000003,103.054176,2016-04-01,30.0,Kuala Kampar,Pelalawan,Riau
8062,0.337974,103.063232,2016-04-01,80.0,Kuala Kampar,Pelalawan,Riau
8063,0.127429,102.723259,2016-04-02,56.0,Kuala Kampar,Pelalawan,Riau
8070,0.0,102.0,2016-04-02,45.0,Pangkalan Kuras,Pelalawan,Riau
8073,0.21078200000000002,102.850082,2016-04-03,24.0,Kuala Kampar,Pelalawan,Riau
8101,0.34084000000000003,103.072777,2016-04-03,64.0,Kuala Kampar,Pelalawan,Riau
8102,0.332803,103.061234,2016-04-03,89.0,Kuala Kampar,Pelalawan,Riau
8103,0.33129400000000003,103.071411,2016-04-03,100.0,Kuala Kampar,Pelalawan,Riau
8109,0.34084000000000003,103.072777,2016-04-03,64.0,Kuala Kampar,Pelalawan,Riau
8110,0.332803,103.061234,2016-04-03,89.0,Kuala Kampar,Pelalawan,Riau
8111,0.33129400000000003,103.071411,2016-04-03,100.0,Kuala Kampar,Pelalawan,Riau
8127,0.631311,102.85464499999999,2016-04-04,24.0,Kuala Kampar,Pelalawan,Riau
8128,0.336857,103.065224,2016-04-04,93.0,Kuala Kampar,Pelalawan,Riau
8129,0.334513,103.081238,2016-04-04,88.0,Kuala Kampar,Pelalawan,Riau
8130,0.325092,103.063553,2016-04-04,24.0,Kuala Kampar,Pelalawan,Riau
8131,0.42276499999999995,102.17366,2016-04-04,44.0,Bunut,Pelalawan,Riau
8134,0.131004,101.88170600000001,2016-04-04,18.0,Langgam,Pelalawan,Riau
8135,0.458775,102.24368299999999,2016-04-04,48.0,Bunut,Pelalawan,Riau
8136,-2.0,140.0,2016-04-05,29.0,Bunut,Pelalawan,Riau
8147,0.325918,102.142372,2016-04-06,54.0,Bunut,Pelalawan,Riau
8160,0.325919,102.142365,2016-04-06,54.0,Bunut,Pelalawan,Riau
8166,0.211783,102.831215,2016-04-06,51.0,Kuala Kampar,Pelalawan,Riau
8167,0.26850999999999997,102.64386,2016-04-06,37.0,Kuala Kampar,Pelalawan,Riau
8168,0.50574,103.01520500000001,2016-04-06,48.0,Kuala Kampar,Pelalawan,Riau
8169,0.504469,103.00631,2016-04-06,75.0,Kuala Kampar,Pelalawan,Riau
8189,0.6255539999999999,103.215,2016-04-06,43.0,Kuala Kampar,Pelalawan,Riau
8203,0.335846,103.056984,2016-04-08,40.0,Kuala Kampar,Pelalawan,Riau
8211,0.304596,102.768295,2016-04-08,47.0,Kuala Kampar,Pelalawan,Riau
8212,0.46894600000000003,102.274261,2016-04-08,42.0,Bunut,Pelalawan,Riau
8213,0.634151,102.85199,2016-04-08,54.0,Kuala Kampar,Pelalawan,Riau
8214,0.517636,102.044525,2016-04-08,64.0,Bunut,Pelalawan,Riau
8224,0.336008,103.065,2016-04-07,57.0,Kuala Kampar,Pelalawan,Riau
8229,0.501517,103.009,2016-04-07,57.0,Kuala Kampar,Pelalawan,Riau
8230,0.509546,103.016,2016-04-07,60.0,Kuala Kampar,Pelalawan,Riau
8231,0.508397,103.008,2016-04-07,52.0,Kuala Kampar,Pelalawan,Riau
8232,0.624362,103.21799999999999,2016-04-07,72.0,Kuala Kampar,Pelalawan,Riau
8250,0.336008,103.065,2016-04-07,57.0,Kuala Kampar,Pelalawan,Riau
8255,0.501517,103.009,2016-04-07,57.0,Kuala Kampar,Pelalawan,Riau
8256,0.509546,103.016,2016-04-07,60.0,Kuala Kampar,Pelalawan,Riau
8257,0.508397,103.008,2016-04-07,52.0,Kuala Kampar,Pelalawan,Riau
8258,0.624362,103.21799999999999,2016-04-07,72.0,Kuala Kampar,Pelalawan,Riau
8276,0.336008,103.065,2016-04-07,57.0,Kuala Kampar,Pelalawan,Riau
