,Lintang (deg),Bujur (deg),Tanggal (dd/mm/yyy),Tingkat Kepercayaan (%),Kecamatan,Kabupaten,Provinsi
33991,0.546597,101.29119873,2019-05-06,54.0,Tapung,Kab. Kampar,Riau
34027,0.113904431462,100.842346191,2019-05-10,47.0,Tiga Belas Koto Kampar,Kab. Kampar,Riau
34146,0.0823887661099,100.877723694,2019-05-26,73.0,Tiga Belas Koto Kampar,Kab. Kampar,Riau
34172,0.08386052,100.87659454,2019-05-26,87.0,Tiga Belas Koto Kampar,Kab. Kampar,Riau
34185,0.469717502594,100.633766174,2019-05-27,77.0,Tiga Belas Koto Kampar,Kab. Kampar,Riau
34186,0.460427165031,100.62678527799999,2019-05-27,66.0,Tiga Belas Koto Kampar,Kab. Kampar,Riau
34197,0.45717382431000003,100.64465332,2019-05-27,55.0,Tiga Belas Koto Kampar,Kab. Kampar,Riau
34198,0.46380302310000004,100.638473511,2019-05-27,77.0,Tiga Belas Koto Kampar,Kab. Kampar,Riau
34199,0.668490111828,101.240364075,2019-05-27,65.0,Tapung,Kab. Kampar,Riau
34215,0.459881305695,100.63243103,2019-05-28,71.0,Tiga Belas Koto Kampar,Kab. Kampar,Riau
34248,0.308510482311,101.33717346200001,2019-05-29,74.0,Tambang,Kab. Kampar,Riau
34349,0.212439,101.039291,2015-11-03,67.0,Salo,Kab. Kampar,Riau
34402,-0.10319400000000001,101.181503,2015-11-21,54.0,Kampar Kiri,Kab. Kampar,Riau
34415,0.102974,101.37505300000001,2015-11-30,45.0,Kampar Kiri Hilir,Kab. Kampar,Riau
34449,0.143271297216,101.550849915,2017-11-01,39.0,Kampar Kiri Hilir,Kab. Kampar,Riau
34510,0.52761948,101.27481079,2018-11-26,58.0,Tapung,Kab. Kampar,Riau
49976,0.640178,101.16083499999999,0000-00-00,63.0,Tapung,Kab. Kampar,Riau
50255,0.470337629318,100.615875244,2017-10-18,84.0,Tiga Belas Koto Kampar,Kab. Kampar,Riau
50313,0.43499210476899997,100.65650177,2017-10-20,76.0,Tiga Belas Koto Kampar,Kab. Kampar,Riau
50314,0.433679491282,100.66541290299999,2017-10-20,86.0,Tiga Belas Koto Kampar,Kab. Kampar,Riau
50324,0.309190183878,100.548751831,2017-10-21,43.0,Tiga Belas Koto Kampar,Kab. Kampar,Riau
50335,0.7179760000000001,100.76371,2017-10-23,42.0,Tapung Hulu,Kab. Kampar,Riau
50360,0.7191544771189999,100.770584106,2017-10-27,53.0,Tapung Hulu,Kab. Kampar,Riau
50532,0.66149348,101.24580383,2018-10-15,67.0,Tapung,Kab. Kampar,Riau
53271,0.318085968494,101.180587769,2018-09-10,64.0,Kampar Timur,Kab. Kampar,Riau
53354,0.624326348305,100.724052429,2018-09-16,28.0,Tapung Hulu,Kab. Kampar,Riau
53696,0.09118854999539999,100.903289795,2018-09-30,78.0,Tiga Belas Koto Kampar,Kab. Kampar,Riau
53697,0.0881818160415,100.88243866,2018-09-30,72.0,Tiga Belas Koto Kampar,Kab. Kampar,Riau
53698,0.09262075275180001,100.818222046,2018-09-30,73.0,Tiga Belas Koto Kampar,Kab. Kampar,Riau
53699,0.100338645279,100.81170654299999,2018-09-30,65.0,Tiga Belas Koto Kampar,Kab. Kampar,Riau
