,Lintang (deg),Bujur (deg),Tanggal (dd/mm/yyy),Tingkat Kepercayaan (%),Kecamatan,Kabupaten,Provinsi
1197,2.082967,100.425201,2018-08-25,89.0,Pasir Limau Kapas,Rokan Hilir,Riau
1198,2.079774,100.40212199999999,2018-08-25,100.0,Pasir Limau Kapas,Rokan Hilir,Riau
1199,2.093618,100.400162,2018-08-25,70.0,Pasir Limau Kapas,Rokan Hilir,Riau
1205,2.07863,100.40899999999999,2018-08-26,27.0,Pasir Limau Kapas,Rokan Hilir,Riau
1221,2.09024,100.413,2018-08-26,58.0,Pasir Limau Kapas,Rokan Hilir,Riau
1222,2.08313,100.412,2018-08-26,100.0,Pasir Limau Kapas,Rokan Hilir,Riau
1223,1.70973,101.198,2018-08-26,100.0,Tanah Putih Tanjung Melawan,Rokan Hilir,Riau
1224,1.70792,101.191,2018-08-26,30.0,Tanah Putih Tanjung Melawan,Rokan Hilir,Riau
1225,1.70323,101.22,2018-08-26,100.0,Tanah Putih Tanjung Melawan,Rokan Hilir,Riau
1227,1.7010599999999998,101.19,2018-08-26,100.0,Tanah Putih Tanjung Melawan,Rokan Hilir,Riau
1228,1.6998799999999998,101.197,2018-08-26,100.0,Tanah Putih Tanjung Melawan,Rokan Hilir,Riau
1229,1.69871,101.204,2018-08-26,100.0,Tanah Putih Tanjung Melawan,Rokan Hilir,Riau
1230,1.69755,101.212,2018-08-26,100.0,Tanah Putih Tanjung Melawan,Rokan Hilir,Riau
1231,1.6963700000000002,101.219,2018-08-26,100.0,Tanah Putih Tanjung Melawan,Rokan Hilir,Riau
1232,1.6952,101.227,2018-08-26,100.0,Tanah Putih Tanjung Melawan,Rokan Hilir,Riau
1233,1.69403,101.234,2018-08-26,91.0,Tanah Putih Tanjung Melawan,Rokan Hilir,Riau
1234,1.69287,101.241,2018-08-26,97.0,Tanah Putih Tanjung Melawan,Rokan Hilir,Riau
1239,1.69302,101.196,2018-08-26,100.0,Tanah Putih Tanjung Melawan,Rokan Hilir,Riau
1240,1.68602,101.24,2018-08-26,100.0,Tanah Putih Tanjung Melawan,Rokan Hilir,Riau
1267,1.249781,100.748947,2018-08-26,56.0,Pujud,Rokan Hilir,Riau
1270,1.686402,101.24453000000001,2018-08-26,100.0,Tanah Putih Tanjung Melawan,Rokan Hilir,Riau
1272,1.700589,101.235809,2018-08-26,60.0,Tanah Putih Tanjung Melawan,Rokan Hilir,Riau
1273,1.697891,101.21772800000001,2018-08-26,100.0,Tanah Putih Tanjung Melawan,Rokan Hilir,Riau
1274,1.6951779999999999,101.199547,2018-08-26,100.0,Tanah Putih Tanjung Melawan,Rokan Hilir,Riau
1275,1.692452,101.181282,2018-08-26,93.0,Tanah Putih Tanjung Melawan,Rokan Hilir,Riau
1276,1.7076369999999998,101.197701,2018-08-26,100.0,Tanah Putih Tanjung Melawan,Rokan Hilir,Riau
1277,1.7049330000000005,101.179451,2018-08-26,100.0,Tanah Putih Tanjung Melawan,Rokan Hilir,Riau
1278,2.090154,100.418488,2018-08-26,62.0,Pasir Limau Kapas,Rokan Hilir,Riau
1279,2.087122,100.397758,2018-08-26,64.0,Pasir Limau Kapas,Rokan Hilir,Riau
1350,1.7082,101.196,2018-08-29,100.0,Tanah Putih Tanjung Melawan,Rokan Hilir,Riau
1373,1.68051,101.243,2018-08-31,65.0,Tanah Putih Tanjung Melawan,Rokan Hilir,Riau
1422,1.88958,100.823555,2016-08-06,65.0,Bangko,Rokan Hilir,Riau
1423,1.8931380000000002,100.818253,2016-08-06,80.0,Bangko,Rokan Hilir,Riau
1426,2.008577,100.456879,2016-08-07,69.0,Kubu,Rokan Hilir,Riau
1427,2.0143299999999997,100.451714,2016-08-07,73.0,Kubu,Rokan Hilir,Riau
1428,1.912168,100.822701,2016-08-07,45.0,Bangko,Rokan Hilir,Riau
1429,1.900669,100.821106,2016-08-07,30.0,Bangko,Rokan Hilir,Riau
1430,1.660695,100.97290799999999,2016-08-07,69.0,Tanah Putih,Rokan Hilir,Riau
1444,1.466718,100.495323,2016-08-07,51.0,Pujud,Rokan Hilir,Riau
1445,1.72033,101.15102399999999,2016-08-07,28.0,Tanah Putih Tanjung Melawan,Rokan Hilir,Riau
1446,1.8930360000000002,100.813347,2016-08-07,57.0,Bangko,Rokan Hilir,Riau
1447,1.8941540000000001,100.826828,2016-08-07,31.0,Bangko,Rokan Hilir,Riau
1459,1.33518,100.584,2016-08-07,83.0,Pujud,Rokan Hilir,Riau
1460,1.6305100000000001,100.75299999999999,2016-08-07,93.0,Bangko Pusako,Rokan Hilir,Riau
1462,1.8920400000000002,100.82700000000001,2016-08-07,100.0,Bangko,Rokan Hilir,Riau
1463,1.8909900000000002,100.82,2016-08-07,86.0,Bangko,Rokan Hilir,Riau
1464,1.9120099999999998,100.824,2016-08-07,100.0,Bangko,Rokan Hilir,Riau
1466,2.01011,100.45100000000001,2016-08-07,92.0,Kubu,Rokan Hilir,Riau
1467,2.07858,100.541,2016-08-07,89.0,Kubu,Rokan Hilir,Riau
1468,2.0775200000000003,100.53399999999999,2016-08-07,100.0,Kubu,Rokan Hilir,Riau
1469,2.19335,100.986,2016-08-07,75.0,Sinaboi,Rokan Hilir,Riau
1470,2.21295,101.025,2016-08-07,27.0,Sinaboi,Rokan Hilir,Riau
1472,2.2863900000000004,100.97200000000001,2016-08-07,54.0,Sinaboi,Rokan Hilir,Riau
1473,2.2842599999999997,100.336,2016-08-07,84.0,Pasir Limau Kapas,Rokan Hilir,Riau
1474,2.38349,100.321,2016-08-07,85.0,Pasir Limau Kapas,Rokan Hilir,Riau
1475,2.4297,100.32,2016-08-07,94.0,Pasir Limau Kapas,Rokan Hilir,Riau
1478,1.444959,100.333496,2016-08-07,26.0,Pujud,Rokan Hilir,Riau
1487,1.75321,100.81,2016-08-08,24.0,Bangko Pusako,Rokan Hilir,Riau
1488,1.76154,100.809,2016-08-08,74.0,Bangko Pusako,Rokan Hilir,Riau
1496,2.07207,100.529,2016-08-09,57.0,Kubu,Rokan Hilir,Riau
1497,1.91553,100.82700000000001,2016-08-09,59.0,Bangko,Rokan Hilir,Riau
1498,1.9144400000000001,100.834,2016-08-09,61.0,Bangko,Rokan Hilir,Riau
1499,1.89773,100.81,2016-08-09,100.0,Bangko,Rokan Hilir,Riau
1500,1.89106,100.809,2016-08-09,87.0,Bangko Pusako,Rokan Hilir,Riau
1501,1.8899700000000001,100.816,2016-08-09,87.0,Bangko,Rokan Hilir,Riau
1502,1.88887,100.823,2016-08-09,100.0,Bangko,Rokan Hilir,Riau
1503,1.88779,100.83,2016-08-09,15.0,Bangko,Rokan Hilir,Riau
1507,1.91677,100.381,2016-08-09,65.0,Simpang Kanan,Rokan Hilir,Riau
1511,1.6778400000000002,100.961,2016-08-09,56.0,Rimba Melintang,Rokan Hilir,Riau
1555,2.427973,100.314545,2016-08-12,78.0,Pasir Limau Kapas,Rokan Hilir,Riau
1556,2.081265,100.541939,2016-08-12,54.0,Kubu,Rokan Hilir,Riau
1557,2.064588,100.530396,2016-08-12,35.0,Kubu,Rokan Hilir,Riau
1560,1.8949169999999997,100.804482,2016-08-12,85.0,Bangko Pusako,Rokan Hilir,Riau
